val_Total_Loss,val_Energy_MAE,val_Force_MAE,val_Stress_MAE,val_Site_Wise_MAE,val_Energy_RMSE,val_Force_RMSE,val_Stress_RMSE,val_Site_Wise_RMSE,epoch,step,train_Total_Loss,train_Energy_MAE,train_Force_MAE,train_Stress_MAE,train_Site_Wise_MAE,train_Energy_RMSE,train_Force_RMSE,train_Stress_RMSE,train_Site_Wise_RMSE
0.8402138948440552,0.0068381959572434425,0.8333756327629089,0.0,0.0,0.006886053364723921,1.1204402446746826,0.0,0.0,0,62,,,,,,,,,
,,,,,,,,,0,62,0.8460929989814758,0.008352112025022507,0.8377408385276794,0.0,0.0,0.009892569854855537,1.1277720928192139,0.0,0.0
0.8398407697677612,0.006818115245550871,0.8330225944519043,0.0,0.0,0.006860258989036083,1.1201364994049072,0.0,0.0,1,125,,,,,,,,,
,,,,,,,,,1,125,0.8447877168655396,0.007156006060540676,0.8376317620277405,0.0,0.0,0.008583590388298035,1.1277590990066528,0.0,0.0
0.6207016706466675,0.021038269624114037,0.5996633172035217,0.0,0.0,0.021595412865281105,0.8790692687034607,0.0,0.0,2,188,,,,,,,,,
,,,,,,,,,2,188,0.8065685033798218,0.019366027787327766,0.7872023582458496,0.0,0.0,0.02067491225898266,1.0746809244155884,0.0,0.0
0.4337698221206665,0.023003173992037773,0.4107666313648224,0.0,0.0,0.02360367774963379,0.5962729454040527,0.0,0.0,3,251,,,,,,,,,
,,,,,,,,,3,251,0.5367370247840881,0.027440551668405533,0.5092964172363281,0.0,0.0,0.028432637453079224,0.7434645891189575,0.0,0.0
0.30581551790237427,0.010919556021690369,0.2948960065841675,0.0,0.0,0.011755475774407387,0.4248128831386566,0.0,0.0,4,314,,,,,,,,,
,,,,,,,,,4,314,0.36478379368782043,0.018734192475676537,0.34604957699775696,0.0,0.0,0.019533498212695122,0.492998331785202,0.0,0.0
0.29490333795547485,0.0041392212733626366,0.2907641530036926,0.0,0.0,0.00485579576343298,0.39031344652175903,0.0,0.0,5,377,,,,,,,,,
,,,,,,,,,5,377,0.31927409768104553,0.02849237062036991,0.29078173637390137,0.0,0.0,0.029070040211081505,0.4136240780353546,0.0,0.0
0.29496100544929504,0.04336639493703842,0.2515946626663208,0.0,0.0,0.0435979850590229,0.3628680109977722,0.0,0.0,6,440,,,,,,,,,
,,,,,,,,,6,440,0.2920604646205902,0.03406982496380806,0.25799065828323364,0.0,0.0,0.034481607377529144,0.3702194094657898,0.0,0.0
0.33395546674728394,0.026246337220072746,0.30770906805992126,0.0,0.0,0.02659294195473194,0.38982686400413513,0.0,0.0,7,503,,,,,,,,,
,,,,,,,,,7,503,0.2606600522994995,0.02574334666132927,0.23491665720939636,0.0,0.0,0.026148222386837006,0.33568325638771057,0.0,0.0
0.22259512543678284,0.011249511502683163,0.2113456428050995,0.0,0.0,0.011908827349543571,0.3042651116847992,0.0,0.0,8,566,,,,,,,,,
,,,,,,,,,8,566,0.2510402202606201,0.017980773001909256,0.23305943608283997,0.0,0.0,0.018491264432668686,0.3268221914768219,0.0,0.0
0.2200346291065216,0.013587036170065403,0.206447571516037,0.0,0.0,0.014169511385262012,0.2923195958137512,0.0,0.0,9,629,,,,,,,,,
,,,,,,,,,9,629,0.22270795702934265,0.015342346392571926,0.20736563205718994,0.0,0.0,0.015923788771033287,0.29801058769226074,0.0,0.0
0.20613296329975128,0.003611694322898984,0.20252124965190887,0.0,0.0,0.004231499973684549,0.2963906526565552,0.0,0.0,10,692,,,,,,,,,
,,,,,,,,,10,692,0.22848695516586304,0.019042113795876503,0.2094448208808899,0.0,0.0,0.019518261775374413,0.29646944999694824,0.0,0.0
0.20136508345603943,0.008039489388465881,0.19332554936408997,0.0,0.0,0.008763138204813004,0.2736383080482483,0.0,0.0,11,755,,,,,,,,,
,,,,,,,,,11,755,0.21628865599632263,0.02118011564016342,0.19510851800441742,0.0,0.0,0.02161615900695324,0.27938586473464966,0.0,0.0
0.2141491323709488,0.0319296270608902,0.1822194755077362,0.0,0.0,0.032113395631313324,0.2647120952606201,0.0,0.0,12,818,,,,,,,,,
,,,,,,,,,12,818,0.20981089770793915,0.024026183411478996,0.18578465282917023,0.0,0.0,0.024412350729107857,0.2679113447666168,0.0,0.0
0.21494868397712708,0.04277966171503067,0.17216899991035461,0.0,0.0,0.042912762612104416,0.24999524652957916,0.0,0.0,13,881,,,,,,,,,
,,,,,,,,,13,881,0.20251713693141937,0.021086914464831352,0.18143022060394287,0.0,0.0,0.021458158269524574,0.2594674229621887,0.0,0.0
0.17797942459583282,0.009885009378194809,0.1680944263935089,0.0,0.0,0.01045750267803669,0.24106283485889435,0.0,0.0,14,944,,,,,,,,,
,,,,,,,,,14,944,0.19407348334789276,0.019333556294441223,0.17473988234996796,0.0,0.0,0.019759612157940865,0.25078463554382324,0.0,0.0
0.17009656131267548,0.0037304076831787825,0.16636614501476288,0.0,0.0,0.004362212959676981,0.24088312685489655,0.0,0.0,15,1007,,,,,,,,,
,,,,,,,,,15,1007,0.18522091209888458,0.01778259314596653,0.167438343167305,0.0,0.0,0.018217990174889565,0.23856520652770996,0.0,0.0
0.1795232743024826,0.008580382913351059,0.17094285786151886,0.0,0.0,0.009182498790323734,0.2392130196094513,0.0,0.0,16,1070,,,,,,,,,
,,,,,,,,,16,1070,0.18143552541732788,0.017026307061314583,0.16440920531749725,0.0,0.0,0.017480067908763885,0.23458200693130493,0.0,0.0
0.16059651970863342,0.003773986827582121,0.15682253241539001,0.0,0.0,0.004404932726174593,0.22139060497283936,0.0,0.0,17,1133,,,,,,,,,
,,,,,,,,,17,1133,0.17343533039093018,0.016643250361084938,0.1567920595407486,0.0,0.0,0.01708812266588211,0.2237762063741684,0.0,0.0
0.16806231439113617,0.0031995850149542093,0.1648627370595932,0.0,0.0,0.0037877396680414677,0.23285269737243652,0.0,0.0,18,1196,,,,,,,,,
