val_Total_Loss,val_Energy_MAE,val_Force_MAE,val_Stress_MAE,val_Site_Wise_MAE,val_Energy_RMSE,val_Force_RMSE,val_Stress_RMSE,val_Site_Wise_RMSE,epoch,step,train_Total_Loss,train_Energy_MAE,train_Force_MAE,train_Stress_MAE,train_Site_Wise_MAE,train_Energy_RMSE,train_Force_RMSE,train_Stress_RMSE,train_Site_Wise_RMSE
0.8464946746826172,0.00960540771484375,0.8368892669677734,0.0,0.0,0.009717827662825584,1.1216007471084595,0.0,0.0,0,12,,,,,,,,,
,,,,,,,,,0,12,0.8536455035209656,0.013153381645679474,0.8404920101165771,0.0,0.0,0.015003041364252567,1.1356992721557617,0.0,0.0
0.8442199230194092,0.007337646558880806,0.8368821740150452,0.0,0.0,0.007479968015104532,1.1215845346450806,0.0,0.0,1,25,,,,,,,,,
,,,,,,,,,1,25,0.8496681451797485,0.00919952429831028,0.8404685854911804,0.0,0.0,0.011530370451509953,1.136265754699707,0.0,0.0
0.8441123962402344,0.0072427368722856045,0.836869478225708,0.0,0.0,0.007374714594334364,1.1215691566467285,0.0,0.0,2,38,,,,,,,,,
,,,,,,,,,2,38,0.8490830063819885,0.008623046800494194,0.8404600024223328,0.0,0.0,0.010689952410757542,1.1362133026123047,0.0,0.0
0.8443162441253662,0.007463378831744194,0.8368528485298157,0.0,0.0,0.007598067633807659,1.121548056602478,0.0,0.0,3,51,,,,,,,,,
,,,,,,,,,3,51,0.8491922616958618,0.008745422586798668,0.8404468297958374,0.0,0.0,0.010897994972765446,1.1368333101272583,0.0,0.0
0.8441796898841858,0.007341613993048668,0.8368380069732666,0.0,0.0,0.007490241900086403,1.1215320825576782,0.0,0.0,4,64,,,,,,,,,
,,,,,,,,,4,64,0.8489301204681396,0.008500366471707821,0.8404298424720764,0.0,0.0,0.010786622762680054,1.1357057094573975,0.0,0.0
0.8440527319908142,0.0072387694381177425,0.8368138670921326,0.0,0.0,0.0073694828897714615,1.1215003728866577,0.0,0.0,5,77,,,,,,,,,
,,,,,,,,,5,77,0.8492103815078735,0.008808288723230362,0.8404020071029663,0.0,0.0,0.010896251536905766,1.13643479347229,0.0,0.0
0.8444973826408386,0.007670593447983265,0.8368266224861145,0.0,0.0,0.007787687703967094,1.121512532234192,0.0,0.0,6,90,,,,,,,,,
,,,,,,,,,6,90,0.8491560220718384,0.008754577487707138,0.8404014110565186,0.0,0.0,0.011283814907073975,1.1365351676940918,0.0,0.0
0.8441995978355408,0.0073046875186264515,0.8368949294090271,0.0,0.0,0.007435930427163839,1.121593713760376,0.0,0.0,7,103,,,,,,,,,
,,,,,,,,,7,103,0.8493301272392273,0.008898010477423668,0.8404320478439331,0.0,0.0,0.011117151007056236,1.1360386610031128,0.0,0.0
0.8441641330718994,0.0072579956613481045,0.8369061350822449,0.0,0.0,0.007388346362859011,1.1216082572937012,0.0,0.0,8,116,,,,,,,,,
,,,,,,,,,8,116,0.8489388823509216,0.008459167554974556,0.8404796719551086,0.0,0.0,0.010593793354928493,1.1370810270309448,0.0,0.0
0.8441576361656189,0.007253417745232582,0.8369041681289673,0.0,0.0,0.007384208030998707,1.1216063499450684,0.0,0.0,9,129,,,,,,,,,
,,,,,,,,,9,129,0.8489407300949097,0.008457642048597336,0.8404830098152161,0.0,0.0,0.01051195990294218,1.1365967988967896,0.0,0.0
0.8441453576087952,0.007254638709127903,0.836890697479248,0.0,0.0,0.007385756354779005,1.1215919256210327,0.0,0.0,10,142,,,,,,,,,
,,,,,,,,,10,142,0.848927915096283,0.008453369140625,0.840474545955658,0.0,0.0,0.010421608574688435,1.1364647150039673,0.0,0.0
0.844126284122467,0.007249755784869194,0.8368765115737915,0.0,0.0,0.007380054797977209,1.121574878692627,0.0,0.0,11,155,,,,,,,,,
,,,,,,,,,11,155,0.8489301800727844,0.008469237945973873,0.8404609560966492,0.0,0.0,0.010640672408044338,1.136824131011963,0.0,0.0
0.8440783023834229,0.007251892238855362,0.8368262648582458,0.0,0.0,0.007383712567389011,1.1215176582336426,0.0,0.0,12,168,,,,,,,,,
,,,,,,,,,12,168,0.848885715007782,0.008453063666820526,0.8404326438903809,0.0,0.0,0.010615897364914417,1.136782169342041,0.0,0.0
0.8439388871192932,0.007239990402013063,0.8366988897323608,0.0,0.0,0.007372694090008736,1.1213595867156982,0.0,0.0,13,181,,,,,,,,,
,,,,,,,,,13,181,0.848783016204834,0.008423767052590847,0.8403592705726624,0.0,0.0,0.010639769025146961,1.1364130973815918,0.0,0.0
0.8437687158584595,0.007539062295109034,0.8362295627593994,0.0,0.0,0.007682460360229015,1.1207009553909302,0.0,0.0,14,194,,,,,,,,,
,,,,,,,,,14,194,0.8485913872718811,0.008527222089469433,0.8400641679763794,0.0,0.0,0.01063265185803175,1.1361898183822632,0.0,0.0
0.8303224444389343,0.007150573655962944,0.8231716752052307,0.0,0.0,0.007348550483584404,1.101129412651062,0.0,0.0,15,207,,,,,,,,,
,,,,,,,,,15,207,0.8464311361312866,0.009405212476849556,0.8370257616043091,0.0,0.0,0.011580887250602245,1.1317472457885742,0.0,0.0
0.6191841959953308,0.018083496019244194,0.6011006832122803,0.0,0.0,0.018538936972618103,0.8192561268806458,0.0,0.0,16,220,,,,,,,,,
,,,,,,,,,16,220,0.7542210221290588,0.017406310886144638,0.7368147373199463,0.0,0.0,0.019088996574282646,0.9853227734565735,0.0,0.0
0.5748953223228455,0.03188567981123924,0.5430096387863159,0.0,0.0,0.032120268791913986,0.7479816675186157,0.0,0.0,17,233,,,,,,,,,
