val_Total_Loss,val_Energy_MAE,val_Force_MAE,val_Stress_MAE,val_Site_Wise_MAE,val_Energy_RMSE,val_Force_RMSE,val_Stress_RMSE,val_Site_Wise_RMSE,epoch,step,train_Total_Loss,train_Energy_MAE,train_Force_MAE,train_Stress_MAE,train_Site_Wise_MAE,train_Energy_RMSE,train_Force_RMSE,train_Stress_RMSE,train_Site_Wise_RMSE
0.8544701337814331,0.013214416801929474,0.8412557244300842,0.0,0.0,0.013314876705408096,1.1281100511550903,0.0,0.0,0,12,,,,,,,,,
,,,,,,,,,0,12,0.8491455912590027,0.014352722093462944,0.8347927927970886,0.0,0.0,0.01651398278772831,1.1326614618301392,0.0,0.0
0.8490918874740601,0.007853087969124317,0.841238796710968,0.0,0.0,0.008002273738384247,1.1280792951583862,0.0,0.0,1,25,,,,,,,,,
,,,,,,,,,1,25,0.8447085022926331,0.00993957556784153,0.8347688913345337,0.0,0.0,0.012270400300621986,1.1334162950515747,0.0,0.0
0.8488494753837585,0.007624817080795765,0.8412246108055115,0.0,0.0,0.007732106372714043,1.1280609369277954,0.0,0.0,2,38,,,,,,,,,
,,,,,,,,,2,38,0.8439188599586487,0.009159240871667862,0.8347595930099487,0.0,0.0,0.011278381571173668,1.1328043937683105,0.0,0.0
0.8491987586021423,0.007993164472281933,0.8412055373191833,0.0,0.0,0.008124727755784988,1.1280375719070435,0.0,0.0,3,51,,,,,,,,,
,,,,,,,,,3,51,0.8438304662704468,0.009082031436264515,0.8347483277320862,0.0,0.0,0.011284584179520607,1.133657455444336,0.0,0.0
0.8488917350769043,0.0076861572451889515,0.8412055969238281,0.0,0.0,0.0078085423447191715,1.1280360221862793,0.0,0.0,4,64,,,,,,,,,
,,,,,,,,,4,64,0.8436064124107361,0.00886688195168972,0.8347394466400146,0.0,0.0,0.01114957220852375,1.1331926584243774,0.0,0.0
0.8487539887428284,0.007568359375,0.8411856293678284,0.0,0.0,0.007701526861637831,1.1280137300491333,0.0,0.0,5,77,,,,,,,,,
,,,,,,,,,5,77,0.8436792492866516,0.0089569091796875,0.8347223401069641,0.0,0.0,0.011087791994214058,1.1335463523864746,0.0,0.0
0.8488030433654785,0.007605285849422216,0.8411977291107178,0.0,0.0,0.007759371306747198,1.1280224323272705,0.0,0.0,6,90,,,,,,,,,
,,,,,,,,,6,90,0.843832790851593,0.009106750600039959,0.8347259759902954,0.0,0.0,0.011634388007223606,1.133549690246582,0.0,0.0
0.8488326072692871,0.007602538913488388,0.841230034828186,0.0,0.0,0.007751662749797106,1.1280536651611328,0.0,0.0,7,103,,,,,,,,,
,,,,,,,,,7,103,0.8436235189437866,0.008884582668542862,0.8347389698028564,0.0,0.0,0.011176412925124168,1.1331285238265991,0.0,0.0
0.8488315343856812,0.007602844387292862,0.8412285447120667,0.0,0.0,0.007717609405517578,1.1280512809753418,0.0,0.0,8,116,,,,,,,,,
,,,,,,,,,8,116,0.8435289263725281,0.00877227820456028,0.83475661277771,0.0,0.0,0.010897090658545494,1.1335010528564453,0.0,0.0
0.8487727642059326,0.007576293777674437,0.8411963582038879,0.0,0.0,0.0077173737809062,1.1280181407928467,0.0,0.0,9,129,,,,,,,,,
,,,,,,,,,9,129,0.843503475189209,0.008762206882238388,0.8347412943840027,0.0,0.0,0.010870925150811672,1.1333529949188232,0.0,0.0
0.8486865162849426,0.007554931566119194,0.8411315083503723,0.0,0.0,0.007700076326727867,1.1279513835906982,0.0,0.0,10,142,,,,,,,,,
,,,,,,,,,10,142,0.8434385657310486,0.008743896149098873,0.8346946835517883,0.0,0.0,0.010801399126648903,1.133433222770691,0.0,0.0
0.848655641078949,0.0076251220889389515,0.8410304188728333,0.0,0.0,0.007751908153295517,1.1278502941131592,0.0,0.0,11,155,,,,,,,,,
,,,,,,,,,11,155,0.8433302044868469,0.008746948093175888,0.8345831036567688,0.0,0.0,0.010970395058393478,1.1333085298538208,0.0,0.0
0.8486395478248596,0.007975463755428791,0.8406639099121094,0.0,0.0,0.008143189363181591,1.127463936805725,0.0,0.0,12,168,,,,,,,,,
,,,,,,,,,12,168,0.8430283069610596,0.008609008975327015,0.834419310092926,0.0,0.0,0.010635454207658768,1.1334530115127563,0.0,0.0
0.8483959436416626,0.008326415903866291,0.8400694131851196,0.0,0.0,0.008527976460754871,1.126847505569458,0.0,0.0,13,181,,,,,,,,,
,,,,,,,,,13,181,0.8428823947906494,0.008906555362045765,0.8339758515357971,0.0,0.0,0.011305625550448895,1.1327000856399536,0.0,0.0
0.844185471534729,0.0073104859329760075,0.8368749022483826,0.0,0.0,0.007656933274120092,1.123465895652771,0.0,0.0,14,194,,,,,,,,,
,,,,,,,,,14,194,0.841523289680481,0.008682860992848873,0.8328404426574707,0.0,0.0,0.010795572772622108,1.1317553520202637,0.0,0.0
0.8525388836860657,0.029580993577837944,0.8229578137397766,0.0,0.0,0.02972017228603363,1.1022645235061646,0.0,0.0,15,207,,,,,,,,,
,,,,,,,,,15,207,0.8449872732162476,0.030708923935890198,0.8142781853675842,0.0,0.0,0.03199375793337822,1.1172994375228882,0.0,0.0
0.8517109751701355,0.013593140058219433,0.8381176590919495,0.0,0.0,0.013713518157601357,1.1236732006072998,0.0,0.0,16,220,,,,,,,,,
,,,,,,,,,16,220,0.8437031507492065,0.015102233737707138,0.8286007046699524,0.0,0.0,0.01694459468126297,1.1245766878128052,0.0,0.0
0.8465734720230103,0.008031311444938183,0.838542103767395,0.0,0.0,0.00817821454256773,1.1243863105773926,0.0,0.0,17,233,,,,,,,,,
,,,,,,,,,17,233,0.8426176309585571,0.010256652720272541,0.8323609828948975,0.0,0.0,0.012377389706671238,1.1308857202529907,0.0,0.0
0.841624915599823,0.007294006180018187,0.8343309164047241,0.0,0.0,0.0074806977063417435,1.118920922279358,0.0,0.0,18,246,,,,,,,,,
,,,,,,,,,18,246,0.8395628333091736,0.009002685546875,0.8305600881576538,0.0,0.0,0.01125805452466011,1.1275404691696167,0.0,0.0
0.8144183158874512,0.012016601860523224,0.8024017214775085,0.0,0.0,0.012420645914971828,1.0789755582809448,0.0,0.0,19,259,,,,,,,,,
,,,,,,,,,19,259,0.8290243744850159,0.009355774149298668,0.8196685910224915,0.0,0.0,0.011271750554442406,1.1140424013137817,0.0,0.0
0.6602906584739685,0.10240936279296875,0.5578812956809998,0.0,0.0,0.10262573510408401,0.7753192782402039,0.0,0.0,20,272,,,,,,,,,
,,,,,,,,,20,272,0.7365149855613708,0.04038025066256523,0.696134626865387,0.0,0.0,0.04161399230360985,0.9611684679985046,0.0,0.0
0.5466296672821045,0.032496947795152664,0.5141326785087585,0.0,0.0,0.032992638647556305,0.7113604545593262,0.0,0.0,21,285,,,,,,,,,
,,,,,,,,,21,285,0.6081646680831909,0.07456360012292862,0.5336010456085205,0.0,0.0,0.07518820464611053,0.7544403076171875,0.0,0.0
