val_Total_Loss,val_Energy_MAE,val_Force_MAE,val_Stress_MAE,val_Site_Wise_MAE,val_Energy_RMSE,val_Force_RMSE,val_Stress_RMSE,val_Site_Wise_RMSE,epoch,step,train_Total_Loss,train_Energy_MAE,train_Force_MAE,train_Stress_MAE,train_Site_Wise_MAE,train_Energy_RMSE,train_Force_RMSE,train_Stress_RMSE,train_Site_Wise_RMSE
0.9832466840744019,0.008365172892808914,0.9748814702033997,0.0,0.0,0.008453396148979664,1.2801495790481567,0.0,0.0,0,31,,,,,,,,,
,,,,,,,,,0,31,0.9861889481544495,0.01180731225758791,0.9743815660476685,0.0,0.0,0.014116914942860603,1.2823278903961182,0.0,0.0
0.9832015037536621,0.008368713781237602,0.9748327732086182,0.0,0.0,0.00845509022474289,1.2800960540771484,0.0,0.0,1,63,,,,,,,,,
,,,,,,,,,1,63,0.9828898906707764,0.008568969555199146,0.9743210077285767,0.0,0.0,0.010822226293385029,1.282132625579834,0.0,0.0
0.9838037490844727,0.009259216487407684,0.9745444655418396,0.0,0.0,0.009347470477223396,1.2797884941101074,0.0,0.0,2,95,,,,,,,,,
,,,,,,,,,2,95,0.9827668070793152,0.008559631183743477,0.9742071628570557,0.0,0.0,0.010859280824661255,1.2820188999176025,0.0,0.0
0.982160210609436,0.0083770751953125,0.9737830758094788,0.0,0.0,0.00847680401057005,1.278892159461975,0.0,0.0,3,127,,,,,,,,,
,,,,,,,,,3,127,0.98248291015625,0.00853875745087862,0.9739442467689514,0.0,0.0,0.010925878770649433,1.281552791595459,0.0,0.0
0.9685096144676208,0.024513306096196175,0.9439963102340698,0.0,0.0,0.025127265602350235,1.2405073642730713,0.0,0.0,4,159,,,,,,,,,
,,,,,,,,,4,159,0.9782351851463318,0.011763305403292179,0.9664718508720398,0.0,0.0,0.013935430906713009,1.2721874713897705,0.0,0.0
0.7432397603988647,0.04838476702570915,0.6948548555374146,0.0,0.0,0.04928698390722275,0.9328534603118896,0.0,0.0,5,191,,,,,,,,,
,,,,,,,,,5,191,0.8540127277374268,0.03731176629662514,0.8167009353637695,0.0,0.0,0.03924078866839409,1.0788838863372803,0.0,0.0
0.6471560597419739,0.01740569993853569,0.6297503113746643,0.0,0.0,0.018641512840986252,0.8465078473091125,0.0,0.0,6,223,,,,,,,,,
,,,,,,,,,6,223,0.6991462111473083,0.043570131063461304,0.6555760502815247,0.0,0.0,0.044768985360860825,0.878756582736969,0.0,0.0
0.5820273756980896,0.0068391114473342896,0.5751883387565613,0.0,0.0,0.00813079159706831,0.7914508581161499,0.0,0.0,7,255,,,,,,,,,
,,,,,,,,,7,255,0.6315848231315613,0.02873571775853634,0.6028491854667664,0.0,0.0,0.03002641722559929,0.8201822638511658,0.0,0.0
0.6687681674957275,0.10127490013837814,0.5674933791160583,0.0,0.0,0.10152871906757355,0.7931572198867798,0.0,0.0,8,287,,,,,,,,,
,,,,,,,,,8,287,0.6331464648246765,0.059971801936626434,0.5731746554374695,0.0,0.0,0.06069371476769447,0.7925500869750977,0.0,0.0
0.5404229760169983,0.007635619957000017,0.5327873826026917,0.0,0.0,0.009325424209237099,0.7547562718391418,0.0,0.0,9,319,,,,,,,,,
,,,,,,,,,9,319,0.5876062512397766,0.03899963200092316,0.5486065149307251,0.0,0.0,0.039900071918964386,0.7656426429748535,0.0,0.0
0.5580865740776062,0.033718567341566086,0.5243679881095886,0.0,0.0,0.03430373966693878,0.7329093813896179,0.0,0.0,10,351,,,,,,,,,
,,,,,,,,,10,351,0.5744587779045105,0.04604565352201462,0.5284131765365601,0.0,0.0,0.046870481222867966,0.745223343372345,0.0,0.0
0.5821596384048462,0.0773681029677391,0.5047916173934937,0.0,0.0,0.07762724906206131,0.7229529619216919,0.0,0.0,11,383,,,,,,,,,
,,,,,,,,,11,383,0.5459610819816589,0.03816540539264679,0.5077957510948181,0.0,0.0,0.03893958032131195,0.7223975658416748,0.0,0.0
0.605434000492096,0.10924457013607025,0.49618959426879883,0.0,0.0,0.1094563752412796,0.7122851610183716,0.0,0.0,12,415,,,,,,,,,
,,,,,,,,,12,415,0.5542596578598022,0.05679168552160263,0.49746790528297424,0.0,0.0,0.05739668011665344,0.708551824092865,0.0,0.0
0.4981174170970917,0.012281677685678005,0.4858357608318329,0.0,0.0,0.013596795499324799,0.6853979825973511,0.0,0.0,13,447,,,,,,,,,
,,,,,,,,,13,447,0.5546085238456726,0.06356817483901978,0.49104049801826477,0.0,0.0,0.06426621228456497,0.6987814903259277,0.0,0.0
0.48391100764274597,0.0321502685546875,0.45176073908805847,0.0,0.0,0.03303855285048485,0.6482458114624023,0.0,0.0,14,479,,,,,,,,,
,,,,,,,,,14,479,0.5176118016242981,0.0551907941699028,0.4624210298061371,0.0,0.0,0.05590982735157013,0.6632500886917114,0.0,0.0
0.4977662265300751,0.0688311755657196,0.42893505096435547,0.0,0.0,0.06939147412776947,0.6310015916824341,0.0,0.0,15,511,,,,,,,,,
,,,,,,,,,15,511,0.4717508852481842,0.036072324961423874,0.4356786012649536,0.0,0.0,0.03713570162653923,0.6339929699897766,0.0,0.0
0.5263321995735168,0.10942712426185608,0.4169049859046936,0.0,0.0,0.1097341850399971,0.6157450079917908,0.0,0.0,16,543,,,,,,,,,
,,,,,,,,,16,543,0.47645848989486694,0.055898621678352356,0.4205598533153534,0.0,0.0,0.056447092443704605,0.6176874041557312,0.0,0.0
0.4349704086780548,0.028649352490901947,0.40632104873657227,0.0,0.0,0.02946348860859871,0.6095032691955566,0.0,0.0,17,575,,,,,,,,,
