val_Total_Loss,val_Energy_MAE,val_Force_MAE,val_Stress_MAE,val_Site_Wise_MAE,val_Energy_RMSE,val_Force_RMSE,val_Stress_RMSE,val_Site_Wise_RMSE,epoch,step,train_Total_Loss,train_Energy_MAE,train_Force_MAE,train_Stress_MAE,train_Site_Wise_MAE,train_Energy_RMSE,train_Force_RMSE,train_Stress_RMSE,train_Site_Wise_RMSE
0.9849167466163635,0.009511261247098446,0.9754055142402649,0.0,0.0,0.00960262306034565,1.2825556993484497,0.0,0.0,0,24,,,,,,,,,
,,,,,,,,,0,24,0.987160861492157,0.012545241974294186,0.9746156334877014,0.0,0.0,0.014929886907339096,1.2852907180786133,0.0,0.0
0.9839158058166504,0.008488311432301998,0.9754273295402527,0.0,0.0,0.00858920905739069,1.282576322555542,0.0,0.0,1,49,,,,,,,,,
,,,,,,,,,1,49,0.9832143187522888,0.008532104082405567,0.9746822118759155,0.0,0.0,0.010875139385461807,1.2852777242660522,0.0,0.0
0.9836475253105164,0.008490447886288166,0.9751570224761963,0.0,0.0,0.008599611930549145,1.2822983264923096,0.0,0.0,2,74,,,,,,,,,
,,,,,,,,,2,74,0.983080267906189,0.008496856316924095,0.9745834469795227,0.0,0.0,0.01084796991199255,1.2851709127426147,0.0,0.0
0.9827511310577393,0.0089360810816288,0.9738150835037231,0.0,0.0,0.009084144607186317,1.2808476686477661,0.0,0.0,3,99,,,,,,,,,
,,,,,,,,,3,99,0.9827501177787781,0.008843307383358479,0.9739067554473877,0.0,0.0,0.011183850467205048,1.2845580577850342,0.0,0.0
0.9870088696479797,0.032943420112133026,0.9540655016899109,0.0,0.0,0.03365752473473549,1.2549655437469482,0.0,0.0,4,124,,,,,,,,,
,,,,,,,,,4,124,0.977012574672699,0.00971778854727745,0.9672947525978088,0.0,0.0,0.011995315551757812,1.276168704032898,0.0,0.0
0.8793801665306091,0.009627456776797771,0.869752824306488,0.0,0.0,0.011384665034711361,1.138201117515564,0.0,0.0,5,149,,,,,,,,,
,,,,,,,,,5,149,0.9523506164550781,0.03868812695145607,0.9136624932289124,0.0,0.0,0.04091959074139595,1.2007050514221191,0.0,0.0
0.7339715361595154,0.030206680297851562,0.7037648558616638,0.0,0.0,0.03227885812520981,0.956330418586731,0.0,0.0,6,174,,,,,,,,,
,,,,,,,,,6,174,0.8595057129859924,0.038343656808137894,0.8211620450019836,0.0,0.0,0.04008997604250908,1.0833561420440674,0.0,0.0
0.6409208178520203,0.010823974385857582,0.6300968527793884,0.0,0.0,0.011934421956539154,0.8517389893531799,0.0,0.0,7,199,,,,,,,,,
,,,,,,,,,7,199,0.667849063873291,0.018957901746034622,0.6488911509513855,0.0,0.0,0.02084922604262829,0.885304868221283,0.0,0.0
0.6136969923973083,0.013119049370288849,0.6005779504776001,0.0,0.0,0.01434362307190895,0.8217388391494751,0.0,0.0,8,224,,,,,,,,,
